election_type,state,constituency_id,constituency,district,district_role,mapping_confidence,notes,district_weight_estimate,overlap_method,source
lok_sabha,Jammu and Kashmir,JAMMU_AND_KASHMIR__JAMMU,JAMMU,JAMMU,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jammu and Kashmir,JAMMU_AND_KASHMIR__SRINAGAR,SRINAGAR,SRINAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jammu and Kashmir,JAMMU_AND_KASHMIR__UDHAMPUR,UDHAMPUR,UDHAMPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__CHATRA,Chatra,CHATRA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__DHANBAD,Dhanbad,DHANBAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__DUMKA,Dumka,DUMKA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__GIRIDIH,Giridih,GIRIDIH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__GODDA,Godda,GODDA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__HAZARIBAGH,Hazaribagh,HAZARIBAGH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__JAMSHEDPUR,Jamshedpur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__KHUNTI,Khunti,KHUNTI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__KODARMA,Kodarma,KODARMA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__LOHARDAGA,Lohardaga,LOHARDAGA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__PALAMU,Palamu,PALAMU,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__RAJMAHAL,Rajmahal,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__RANCHI,Ranchi,RANCHI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__SINGHBHUM,Singhbhum,PURBI SINGHBHUM,partial,medium,Name overlap: constituency='SINGHBHUM' district='PURBI SINGHBHUM',,,constituency_table_2024
lok_sabha,Jharkhand,JHARKHAND__SINGHBHUM,Singhbhum,PASHCHIMI SINGHBHUM,partial,medium,Name overlap: constituency='SINGHBHUM' district='PASHCHIMI SINGHBHUM',,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BAGALKOT,Bagalkot,BAGALKOT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BANGALORE_NORTH,Bangalore North,BANGALORE,partial,medium,Name overlap: constituency='BANGALORE NORTH' district='BANGALORE',,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BANGALORE_RURAL,Bangalore Rural,BANGALORE RURAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BANGALORE_SOUTH,Bangalore South,BANGALORE,partial,medium,Name overlap: constituency='BANGALORE SOUTH' district='BANGALORE',,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BANGALORE_CENTRAL,Bangalore central,BANGALORE,partial,medium,Name overlap: constituency='BANGALORE CENTRAL' district='BANGALORE',,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BELGAUM,Belgaum,BELGAUM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BELLARY,Bellary,BELLARY,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BIDAR,Bidar,BIDAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__BIJAPUR,Bijapur,BIJAPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__CHAMARAJANAGAR,Chamarajanagar,CHAMARAJANAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__CHIKKBALLAPUR,Chikkballapur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__CHIKKODI,Chikkodi,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__CHITRADURGA,Chitradurga,CHITRADURGA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__DAKSHINA_KANNADA,Dakshina Kannada,DAKSHINA KANNADA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__DAVANAGERE,Davanagere,DAVANAGERE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__DHARWAD,Dharwad,DHARWAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__GULBARGA,Gulbarga,GULBARGA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__HASSAN,Hassan,HASSAN,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__HAVERI,Haveri,HAVERI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__KOLAR,Kolar,KOLAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__KOPPAL,Koppal,KOPPAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__MANDYA,Mandya,MANDYA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__MYSORE,Mysore,MYSORE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__RAICHUR,Raichur,RAICHUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__SHIMOGA,Shimoga,SHIMOGA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__TUMKUR,Tumkur,TUMKUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__UDUPI_CHIKMAGALUR,Udupi Chikmagalur,UDUPI,partial,medium,Name overlap: constituency='UDUPI CHIKMAGALUR' district='UDUPI',,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__UDUPI_CHIKMAGALUR,Udupi Chikmagalur,CHIKMAGALUR,partial,medium,Name overlap: constituency='UDUPI CHIKMAGALUR' district='CHIKMAGALUR',,,constituency_table_2024
lok_sabha,Karnataka,KARNATAKA__UTTARA_KANNADA,Uttara Kannada,UTTARA KANNADA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__ALAPPUZHA,Alappuzha,ALAPPUZHA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__ALATHUR,Alathur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Kerala,KERALA__ATTINGAL,Attingal,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Kerala,KERALA__CHALAKUDY,Chalakudy,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Kerala,KERALA__ERNAKULAM,Ernakulam,ERNAKULAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__IDUKKI,Idukki,IDUKKI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__KANNUR,Kannur,KANNUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__KASARAGOD,Kasaragod,KASARAGOD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__KOLLAM,Kollam,KOLLAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__KOTTAYAM,Kottayam,KOTTAYAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__KOZHIKODE,Kozhikode,KOZHIKODE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__MALAPPURAM,Malappuram,MALAPPURAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__MAVELIKKARA,Mavelikkara,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Kerala,KERALA__PALAKKAD,Palakkad,PALAKKAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__PATHANAMTHITTA,Pathanamthitta,PATHANAMTHITTA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__PONNANI,Ponnani,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Kerala,KERALA__THIRUVANANTHAPURAM,Thiruvananthapuram,THIRUVANANTHAPURAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__THRISSUR,Thrissur,THRISSUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Kerala,KERALA__VADAKARA,Vadakara,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Kerala,KERALA__WAYANAD,Wayanad,WAYANAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Ladakh,LADAKH__LADAKH,Ladakh,,unknown,manual_needed,No district list for this state — fill manually,,,constituency_table_2024
lok_sabha,Lakshadweep,LAKSHADWEEP__LAKSHADWEEP,Lakshadweep,LAKSHADWEEP,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__BALAGHAT,BALAGHAT,BALAGHAT,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__BETUL,BETUL,BETUL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__BHIND,BHIND,BHIND,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__BHOPAL,BHOPAL,BHOPAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__CHHINDWARA,CHHINDWARA,CHHINDWARA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__DAMOH,DAMOH,DAMOH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__DEWAS,DEWAS,DEWAS,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__DHAR,DHAR,DHAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__GUNA,GUNA,GUNA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__GWALIOR,GWALIOR,GWALIOR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__HOSHANGABAD,HOSHANGABAD,HOSHANGABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__INDORE,INDORE,INDORE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__JABALPUR,JABALPUR,JABALPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__KHAJURAHO,KHAJURAHO,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__KHANDWA,KHANDWA,KHANDWA (EAST NIMAR),partial,medium,Name overlap: constituency='KHANDWA' district='KHANDWA EAST NIMAR',,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__KHARGONE,KHARGONE,KHARGONE (WEST NIMAR),partial,medium,Name overlap: constituency='KHARGONE' district='KHARGONE WEST NIMAR',,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__MANDLA,MANDLA,MANDLA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__MANDSOUR,MANDSOUR,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__MORENA,MORENA,MORENA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__RAJGARH,RAJGARH,RAJGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__RATLAM,RATLAM,RATLAM,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__REWA,REWA,REWA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__SAGAR,SAGAR,SAGAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__SATNA,SATNA,SATNA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__SHAHDOL,SHAHDOL,SHAHDOL,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__SIDHI,SIDHI,SIDHI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__TIKAMGARH,TIKAMGARH,TIKAMGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__UJJAIN,UJJAIN,UJJAIN,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Madhya Pradesh,MADHYA_PRADESH__VIDISHA,VIDISHA,VIDISHA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__AHMEDNAGAR,Ahmednagar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__AKOLA,Akola,AKOLA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__AMRAVATI,Amravati,AMRAVATI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__AURANGABAD,Aurangabad,AURANGABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__BARAMATI,Baramati,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__BEED,Beed,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__BHANDARA_GONDIYA,Bhandara Gondiya,BHANDARA,partial,medium,Name overlap: constituency='BHANDARA GONDIYA' district='BHANDARA',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__BHANDARA_GONDIYA,Bhandara Gondiya,GONDIYA,partial,medium,Name overlap: constituency='BHANDARA GONDIYA' district='GONDIYA',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__BHIWANDI,Bhiwandi,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__BULDHANA,Buldhana,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__CHANDRAPUR,Chandrapur,CHANDRAPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__DHULE,Dhule,DHULE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__DINDORI,Dindori,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__GADCHIROLI_-_CHIMUR,Gadchiroli - Chimur,GADCHIROLI,partial,medium,Name overlap: constituency='GADCHIROLI CHIMUR' district='GADCHIROLI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__HATKANANGALE,Hatkanangale,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__HINGOLI,Hingoli,HINGOLI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__JALGAON,Jalgaon,JALGAON,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__JALNA,Jalna,JALNA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__KALYAN,Kalyan,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__KOLHAPUR,Kolhapur,KOLHAPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__LATUR,Latur,LATUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MADHA,Madha,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MAVAL,Maval,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MUMBAI_NORTH,Mumbai North,MUMBAI,partial,medium,Name overlap: constituency='MUMBAI NORTH' district='MUMBAI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MUMBAI_NORTH_CENTRAL,Mumbai North Central,MUMBAI,partial,medium,Name overlap: constituency='MUMBAI NORTH CENTRAL' district='MUMBAI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MUMBAI_NORTH_EAST,Mumbai North East,MUMBAI,partial,medium,Name overlap: constituency='MUMBAI NORTH EAST' district='MUMBAI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MUMBAI_NORTH_WEST,Mumbai North West,MUMBAI,partial,medium,Name overlap: constituency='MUMBAI NORTH WEST' district='MUMBAI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MUMBAI_SOUTH,Mumbai South,MUMBAI,partial,medium,Name overlap: constituency='MUMBAI SOUTH' district='MUMBAI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__MUMBAI_SOUTH_CENTRAL,Mumbai South Central,MUMBAI,partial,medium,Name overlap: constituency='MUMBAI SOUTH CENTRAL' district='MUMBAI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__NAGPUR,Nagpur,NAGPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__NANDED,Nanded,NANDED,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__NANDURBAR,Nandurbar,NANDURBAR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__NASHIK,Nashik,NASHIK,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__OSMANABAD,Osmanabad,OSMANABAD,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__PALGHAR,Palghar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__PARBHANI,Parbhani,PARBHANI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__PUNE,Pune,PUNE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__RAIGAD,Raigad,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__RAMTEK,Ramtek,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__RATNAGIRI-_SINDHUDURG,Ratnagiri- Sindhudurg,RATNAGIRI,partial,medium,Name overlap: constituency='RATNAGIRI SINDHUDURG' district='RATNAGIRI',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__RATNAGIRI-_SINDHUDURG,Ratnagiri- Sindhudurg,SINDHUDURG,partial,medium,Name overlap: constituency='RATNAGIRI SINDHUDURG' district='SINDHUDURG',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__RAVER,Raver,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__SANGLI,Sangli,SANGLI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__SATARA,Satara,SATARA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__SHIRDI,Shirdi,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__SHIRUR,Shirur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__SOLAPUR,Solapur,SOLAPUR,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__THANE,Thane,THANE,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__WARDHA,Wardha,WARDHA,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__YAVATMAL-_WASHIM,Yavatmal- Washim,WASHIM,partial,medium,Name overlap: constituency='YAVATMAL WASHIM' district='WASHIM',,,constituency_table_2024
lok_sabha,Maharashtra,MAHARASHTRA__YAVATMAL-_WASHIM,Yavatmal- Washim,YAVATMAL,partial,medium,Name overlap: constituency='YAVATMAL WASHIM' district='YAVATMAL',,,constituency_table_2024
lok_sabha,Manipur,MANIPUR__INNER_MANIPUR,Inner Manipur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Manipur,MANIPUR__OUTER_MANIPUR,Outer Manipur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Meghalaya,MEGHALAYA__SHILLONG,Shillong,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Meghalaya,MEGHALAYA__TURA,Tura,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Mizoram,MIZORAM__MIZORAM,MIZORAM,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__CHANDNI_CHOWK,Chandni Chowk,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__EAST_DELHI,East Delhi,EAST,partial,medium,Name overlap: constituency='EAST DELHI' district='EAST',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NEW_DELHI,New Delhi,NEW DELHI,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NORTH-EAST_DELHI,North-East Delhi,NORTH,partial,medium,Name overlap: constituency='NORTH EAST DELHI' district='NORTH',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NORTH-EAST_DELHI,North-East Delhi,NORTH EAST,partial,medium,Name overlap: constituency='NORTH EAST DELHI' district='NORTH EAST',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NORTH-EAST_DELHI,North-East Delhi,EAST,partial,medium,Name overlap: constituency='NORTH EAST DELHI' district='EAST',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NORTH-WEST_DELHI,North-West Delhi,NORTH WEST,partial,medium,Name overlap: constituency='NORTH WEST DELHI' district='NORTH WEST',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NORTH-WEST_DELHI,North-West Delhi,NORTH,partial,medium,Name overlap: constituency='NORTH WEST DELHI' district='NORTH',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__NORTH-WEST_DELHI,North-West Delhi,WEST,partial,medium,Name overlap: constituency='NORTH WEST DELHI' district='WEST',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__SOUTH_DELHI,South Delhi,SOUTH,partial,medium,Name overlap: constituency='SOUTH DELHI' district='SOUTH',,,constituency_table_2024
lok_sabha,NCT OF Delhi,NCT_OF_DELHI__WEST_DELHI,West Delhi,WEST,partial,medium,Name overlap: constituency='WEST DELHI' district='WEST',,,constituency_table_2024
lok_sabha,Nagaland,NAGALAND__NAGALAND,Nagaland,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__ASKA,Aska,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__BALASORE,Balasore,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__BARGARH,Bargarh,BARGARH,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__BERHAMPUR,Berhampur,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__BHADRAK,Bhadrak,BHADRAK,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__BHUBANESWAR,Bhubaneswar,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__BOLANGIR,Bolangir,,unknown,manual_needed,No automatic match — requires manual district assignment or future GIS overlap,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__CUTTACK,Cuttack,CUTTACK,primary,high,Exact constituency/district name match,,,constituency_table_2024
lok_sabha,Odisha,ODISHA__DHENKANAL,Dhenkanal,DHENKANAL,primary,high,Exact constituency/district name match,,,constituency_table_2024
